IIZw40_H.fits  1  555.136  14.830  INDEF  INDEF  103  0  0
IIZw40_H.fits  2  511.973  16.667  INDEF  INDEF  107  0  0
IIZw40_H.fits  3  599.697  16.894  INDEF  INDEF  107  0  0
IIZw40_H.fits  4  612.528  15.202  24.215  2.930  103  0  0
IIZw40_H.fits  5  655.095  16.520  INDEF  INDEF  103  0  0
IIZw40_H.fits  6  706.621  19.364  INDEF  INDEF  107  0  0
IIZw40_H.fits  7  825.033  18.874  INDEF  INDEF  103  0  0
IIZw40_H.fits  8  899.969  20.055  INDEF  INDEF  107  0  0
IIZw40_H.fits  9  581.354  16.539  INDEF  INDEF  0  0  0
IIZw40_H.fits  10  619.359  16.179  23.034  0.976  0  0  0
IIZw40_H.fits  11  641.010  17.189  INDEF  INDEF  0  0  0
IIZw40_H.fits  12  544.914  17.525  INDEF  INDEF  0  0  0
IIZw40_H.fits  13  1047.872  20.510  22.724  0.588  107  0  0
IIZw40_H.fits  14  482.512  16.429  INDEF  INDEF  107  0  0
IIZw40_H.fits  15  583.917  16.065  INDEF  INDEF  107  0  0
IIZw40_H.fits  16  594.495  17.535  INDEF  INDEF  0  0  0
IIZw40_H.fits  17  743.329  17.225  INDEF  INDEF  0  0  0
IIZw40_H.fits  18  985.627  24.409  22.049  0.318  107  0  0
IIZw40_H.fits  19  482.462  18.682  INDEF  INDEF  107  0  0
IIZw40_H.fits  20  567.336  20.758  23.694  1.750  107  0  0
IIZw40_H.fits  21  599.912  19.242  INDEF  INDEF  0  0  0
IIZw40_H.fits  22  834.976  18.702  INDEF  INDEF  0  0  0
IIZw40_H.fits  23  1138.538  21.117  22.414  0.488  107  0  0
IIZw40_H.fits  24  1355.387  22.704  INDEF  INDEF  107  0  0
IIZw40_H.fits  25  893.219  20.112  INDEF  INDEF  107  0  0
IIZw40_H.fits  26  985.627  24.409  22.049  0.318  107  0  0
IIZw40_H.fits  27  1445.587  23.490  INDEF  INDEF  103  0  0
IIZw40_H.fits  28  755.985  20.623  INDEF  INDEF  0  0  0
IIZw40_H.fits  29  899.493  20.613  INDEF  INDEF  107  0  0
IIZw40_H.fits  30  1119.913  22.308  24.898  4.831  0  0  0
IIZw40_H.fits  31  1544.988  23.685  INDEF  INDEF  107  0  0
IIZw40_H.fits  32  1662.587  24.888  INDEF  INDEF  107  0  0
IIZw40_H.fits  33  1760.650  22.128  INDEF  INDEF  103  0  0
IIZw40_H.fits  34  533.454  18.361  22.557  0.637  107  0  0
IIZw40_H.fits  35  638.027  20.937  INDEF  INDEF  0  0  0
IIZw40_H.fits  36  1011.567  22.046  INDEF  INDEF  0  0  0
IIZw40_H.fits  37  1026.810  22.824  INDEF  INDEF  0  0  0
IIZw40_H.fits  38  1047.379  20.786  22.850  0.666  107  0  0
IIZw40_H.fits  39  1058.133  23.748  23.096  0.806  107  0  0
IIZw40_H.fits  40  1331.570  22.139  23.941  1.808  0  0  0
IIZw40_H.fits  41  1587.561  25.669  INDEF  INDEF  103  0  0
IIZw40_H.fits  42  4326.410  23.759  INDEF  INDEF  103  0  0
IIZw40_H.fits  43  4353.726  26.612  INDEF  INDEF  107  0  0
IIZw40_H.fits  44  497.288  28.472  22.105  0.466  107  0  0
IIZw40_H.fits  45  819.619  25.314  INDEF  INDEF  107  0  0
IIZw40_H.fits  46  1176.184  22.515  INDEF  INDEF  103  0  0
IIZw40_H.fits  47  1237.799  22.842  23.466  1.267  0  0  0
IIZw40_H.fits  48  1437.285  22.721  INDEF  INDEF  0  0  0
IIZw40_H.fits  49  1444.982  22.980  INDEF  INDEF  103  0  0
IIZw40_H.fits  50  1635.542  24.388  22.699  0.520  107  0  0
IIZw40_H.fits  51  1641.641  25.117  22.606  0.476  103  0  0
IIZw40_H.fits  52  1672.271  24.980  INDEF  INDEF  103  0  0
IIZw40_H.fits  53  2157.488  25.686  INDEF  INDEF  103  0  0
IIZw40_H.fits  54  3812.521  25.990  23.774  1.508  103  0  0
IIZw40_H.fits  55  3970.631  29.934  INDEF  INDEF  103  0  0
IIZw40_H.fits  56  4500.575  25.241  20.523  0.059  0  0  0
IIZw40_H.fits  57  4548.489  27.971  INDEF  INDEF  107  0  0
IIZw40_H.fits  58  957.922  23.593  INDEF  INDEF  0  0  0
IIZw40_H.fits  59  1011.567  22.046  INDEF  INDEF  107  0  0
IIZw40_H.fits  60  1099.016  23.714  INDEF  INDEF  103  0  0
IIZw40_H.fits  61  1203.025  25.256  23.431  1.135  103  0  0
IIZw40_H.fits  62  1246.639  23.818  23.396  1.192  0  0  0
IIZw40_H.fits  63  1861.065  28.437  24.240  2.465  107  0  0
IIZw40_H.fits  64  1909.033  26.964  INDEF  INDEF  107  0  0
IIZw40_H.fits  65  2007.169  28.136  22.316  0.363  107  0  0
IIZw40_H.fits  66  2105.610  28.295  INDEF  INDEF  107  0  0
IIZw40_H.fits  67  3877.523  28.848  23.059  0.810  107  0  0
IIZw40_H.fits  68  4241.108  27.958  23.361  0.930  103  0  0
IIZw40_H.fits  69  4555.850  26.462  20.628  0.056  107  0  0
IIZw40_H.fits  70  1387.765  24.834  22.687  0.569  0  0  0
IIZw40_H.fits  71  1520.779  24.812  INDEF  INDEF  0  0  0
IIZw40_H.fits  72  1662.553  25.022  INDEF  INDEF  0  0  0
IIZw40_H.fits  73  1965.321  27.399  INDEF  INDEF  107  0  0
IIZw40_H.fits  74  2037.018  26.621  22.696  0.539  107  0  0
IIZw40_H.fits  75  2086.188  25.529  22.899  0.605  107  0  0
IIZw40_H.fits  76  3360.041  31.519  26.760  24.027  107  0  0
IIZw40_H.fits  77  4064.370  28.225  23.443  1.128  107  0  0
IIZw40_H.fits  78  484.177  26.202  INDEF  INDEF  0  0  0
IIZw40_H.fits  79  512.451  24.589  INDEF  INDEF  107  0  0
IIZw40_H.fits  80  533.890  19.247  23.339  1.318  107  0  0
IIZw40_H.fits  81  814.570  26.036  INDEF  INDEF  0  0  0
IIZw40_H.fits  82  1231.422  24.881  INDEF  INDEF  0  0  0
IIZw40_H.fits  83  1631.843  25.686  23.341  0.962  107  0  0
IIZw40_H.fits  84  1690.412  25.073  INDEF  INDEF  0  0  0
IIZw40_H.fits  85  1774.752  25.616  24.431  2.738  0  0  0
IIZw40_H.fits  86  2121.057  27.517  23.975  1.730  107  0  0
IIZw40_H.fits  87  2691.876  31.320  INDEF  INDEF  107  0  0
IIZw40_H.fits  88  2891.910  28.220  INDEF  INDEF  107  0  0
IIZw40_H.fits  89  3249.194  27.792  INDEF  INDEF  103  0  0
IIZw40_H.fits  90  3412.321  27.085  INDEF  INDEF  103  0  0
IIZw40_H.fits  91  4425.180  24.850  25.704  8.115  107  0  0
IIZw40_H.fits  92  4500.296  25.189  20.553  0.059  0  0  0
IIZw40_H.fits  93  4505.937  28.028  22.562  0.407  107  0  0
IIZw40_H.fits  94  744.028  26.349  INDEF  INDEF  0  0  0
IIZw40_H.fits  95  1148.303  27.122  28.346  INDEF  103  0  0
IIZw40_H.fits  96  2038.853  27.378  22.785  0.588  0  0  0
IIZw40_H.fits  97  2286.279  27.262  23.681  1.193  0  0  0
IIZw40_H.fits  98  2450.697  27.861  22.416  0.415  103  0  0
IIZw40_H.fits  99  2891.910  28.220  INDEF  INDEF  107  0  0
IIZw40_H.fits  100  3127.269  28.413  INDEF  INDEF  107  0  0
IIZw40_H.fits  101  3683.961  32.009  INDEF  INDEF  107  0  0
IIZw40_H.fits  102  3787.590  30.450  INDEF  INDEF  107  0  0
IIZw40_H.fits  103  3938.346  28.405  INDEF  INDEF  107  0  0
IIZw40_H.fits  104  4422.419  24.572  22.797  0.547  103  0  0
IIZw40_H.fits  105  4499.369  24.860  20.984  0.086  107  0  0
IIZw40_H.fits  106  521.349  29.234  INDEF  INDEF  107  0  0
IIZw40_H.fits  107  678.244  30.061  23.215  1.259  107  0  0
IIZw40_H.fits  108  879.762  30.395  22.370  0.547  107  0  0
IIZw40_H.fits  109  1132.649  27.416  23.517  1.390  0  0  0
IIZw40_H.fits  110  1210.409  27.751  22.546  0.534  103  0  0
IIZw40_H.fits  111  2082.392  25.331  22.832  0.575  107  0  0
IIZw40_H.fits  112  2206.030  27.457  23.608  1.186  103  0  0
IIZw40_H.fits  113  2312.231  27.852  22.642  0.474  0  0  0
IIZw40_H.fits  114  2349.424  27.464  21.715  0.229  103  0  0
IIZw40_H.fits  115  2496.029  33.310  21.157  0.093  107  0  0
IIZw40_H.fits  116  2684.592  28.752  23.438  0.207  103  0  0
IIZw40_H.fits  117  4462.024  29.386  23.184  0.886  107  0  0
IIZw40_H.fits  118  4506.646  28.270  22.341  0.335  107  0  0
IIZw40_H.fits  119  4518.343  27.905  22.334  0.339  0  0  0
IIZw40_H.fits  120  4520.027  27.619  INDEF  INDEF  107  0  0
IIZw40_H.fits  121  4550.792  27.440  20.907  0.081  0  0  0
IIZw40_H.fits  122  744.657  28.642  INDEF  INDEF  107  0  0
IIZw40_H.fits  123  1401.077  29.242  24.043  2.262  103  0  0
IIZw40_H.fits  124  1469.495  29.277  INDEF  INDEF  0  0  0
IIZw40_H.fits  125  1646.791  28.510  23.358  1.030  0  0  0
IIZw40_H.fits  126  2123.125  27.870  23.445  1.092  107  0  0
IIZw40_H.fits  127  2276.123  28.256  INDEF  INDEF  0  0  0
IIZw40_H.fits  128  2403.941  29.408  22.493  0.517  0  0  0
IIZw40_H.fits  129  3287.368  30.311  INDEF  INDEF  103  0  0
IIZw40_H.fits  130  3314.525  27.721  INDEF  INDEF  103  0  0
IIZw40_H.fits  131  3786.447  30.410  INDEF  INDEF  107  0  0
IIZw40_H.fits  132  3883.600  28.277  23.813  1.506  0  0  0
IIZw40_H.fits  133  4355.084  28.361  24.208  2.140  0  0  0
IIZw40_H.fits  134  4558.901  25.618  20.879  0.065  107  0  0
IIZw40_H.fits  135  573.795  31.117  INDEF  INDEF  0  0  0
IIZw40_H.fits  136  677.586  30.348  24.494  4.073  107  0  0
IIZw40_H.fits  137  828.190  28.178  INDEF  INDEF  103  0  0
IIZw40_H.fits  138  877.109  29.917  27.584  66.424  0  0  0
IIZw40_H.fits  139  1153.986  30.541  INDEF  INDEF  0  0  0
IIZw40_H.fits  140  1253.302  30.212  23.268  1.140  0  0  0
IIZw40_H.fits  141  1747.294  28.425  INDEF  INDEF  107  0  0
IIZw40_H.fits  142  1877.652  29.893  INDEF  INDEF  0  0  0
IIZw40_H.fits  143  1891.964  28.900  24.117  2.232  103  0  0
IIZw40_H.fits  144  1999.184  30.917  25.504  7.147  107  0  0
IIZw40_H.fits  145  2813.044  29.553  INDEF  INDEF  0  0  0
IIZw40_H.fits  146  3702.374  31.926  INDEF  INDEF  103  0  0
IIZw40_H.fits  147  4048.851  31.997  INDEF  INDEF  107  0  0
IIZw40_H.fits  148  4147.377  29.798  23.796  1.582  103  0  0
IIZw40_H.fits  149  4275.662  34.126  INDEF  INDEF  103  0  0
IIZw40_H.fits  150  4486.785  27.458  INDEF  INDEF  107  0  0
IIZw40_H.fits  151  4505.937  28.028  22.562  0.407  107  0  0
IIZw40_H.fits  152  4507.974  28.838  21.265  0.122  0  0  0
IIZw40_H.fits  153  512.619  36.513  24.914  6.601  107  0  0
IIZw40_H.fits  154  614.613  30.131  25.058  6.321  0  0  0
IIZw40_H.fits  155  690.509  29.646  INDEF  INDEF  0  0  0
IIZw40_H.fits  156  2429.125  30.606  22.797  0.698  0  0  0
IIZw40_H.fits  157  2491.948  33.513  21.304  0.137  107  0  0
IIZw40_H.fits  158  2972.432  32.042  INDEF  INDEF  107  0  0
IIZw40_H.fits  159  3299.520  31.626  INDEF  INDEF  107  0  0
IIZw40_H.fits  160  3431.431  32.718  INDEF  INDEF  107  0  0
IIZw40_H.fits  161  3574.693  30.970  INDEF  INDEF  103  0  0
IIZw40_H.fits  162  3743.324  32.720  24.006  1.979  103  0  0
IIZw40_H.fits  163  3831.837  29.898  INDEF  INDEF  0  0  0
IIZw40_H.fits  164  4381.066  30.622  23.513  1.224  0  0  0
IIZw40_H.fits  165  4518.503  27.920  22.511  0.400  107  0  0
